,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
2,136776,2021/2022,Aston Villa,EPL,17,1434,1,,2,0,0.4,73.7,6.71,2,,0.9,0.2,1.3,1.2,6.71,1.2,0.1,0.6,0,0.2,0.5,37.8,0.9,1.9,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
3,136776,2020/2021,Aston Villa,EPL,38,3405,0,,7,0,0.2,78,6.90,2.2,,0.7,0.2,2.3,0.8,6.90,1,0.4,0.6,0,0.2,0.6,44.3,0.7,3.1,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
4,136776,2019/2020,Aston Villa,EPL,27(1),2298,1,,4,0,0.3,72.6,6.86,1.9,,1,0.1,2.4,1.1,6.86,1,0.3,0.6,0,0.5,0.6,33.8,0.8,1.8,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
5,136776,2018/2019,Southampton,EPL,13(3),1187,1,,2,0,0.7,69.9,6.89,1.7,,0.4,0.3,1.9,0.9,6.89,1.4,0.1,0.6,0.1,0.4,0.4,27.6,1.4,1.4,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
6,136776,2017/2018,Southampton,EPL,2,167,0,,0,0,0,72.5,6.97,3,,0.5,0.5,3,1,6.97,1,1.5,1.5,0,0.5,1,40,1.5,3,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
7,136776,2016/2017,Southampton,EPL,5,374,0,,0,0,0.4,78.5,6.81,2,,0.2,0,2,0.4,6.81,1,0.2,0.6,0,0.2,0.6,41,0.8,2.6,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
8,136776,2015/2016,Southampton,EPL,13(1),1071,0,,1,0,0.2,76.7,6.92,1.4,,0.3,0.2,2.4,0.9,6.92,0.4,0.4,0.9,0.1,0.4,0.2,28.8,0.8,2.9,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
9,136776,2014/2015,Southampton,EPL,3(3),225,0,,0,0,0.2,77.7,6.34,1,,0.2,0.2,1.2,0.7,6.34,0.2,0.7,0.5,0,0.2,0.7,17.2,0.3,1.5,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
0,73380,2022/2023,Nottingham Forest,EPL,5(2),376,1,,0,0,0.4,60.6,6.30,0,,0.3,0,0.3,0.1,6.30,0.4,0,0.4,0.4,0.9,1.6,10.1,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
1,73380,2022/2023,Newcastle,EPL,4(14),440,2,,0,0,0.5,62.3,6.29,0.3,,0.2,0,0.4,0.1,6.29,0.2,0.1,0.2,0.2,0.3,0.7,5.9,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
2,73380,2021/2022,Burnley,EPL,17,1378,3,,1,0,1.8,58.6,6.66,0.4,,0.8,0.1,0.2,0.4,6.66,0.5,0.2,0.4,0.9,0.7,2.4,17.9,0,0.2,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
3,73380,2021/2022,Newcastle,EPL,15(2),1328,2,,0,0,1.2,52.5,6.72,0.1,,1.1,0,0.5,0.1,6.72,0.6,0.1,0.6,0.6,0.5,2.6,18.9,0,0.2,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
4,73380,2020/2021,Burnley,EPL,32(1),2750,12,,0,0,2.1,65.1,6.81,0.4,,1.2,0,0.6,0.4,6.81,0.7,0.2,0.7,0.7,1.3,2.4,19.8,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
5,73380,2019/2020,Burnley,EPL,29(3),2446,14,,1,0,2,63,6.72,0.2,,1.1,0,0.6,0.3,6.72,0.7,0.2,0.9,1.1,0.9,2.4,14.4,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
6,73380,2018/2019,Burnley,EPL,29(9),2596,10,,2,0,1.6,64.8,6.67,0.3,,0.7,0,0.7,0.3,6.67,0.6,0.2,0.6,1.4,1.2,2.4,15.8,0.1,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
7,73380,2017/2018,Burnley,EPL,20(4),1634,10,,1,0,1.6,60.2,6.79,0.3,,0.8,0,0.7,0.4,6.79,0.5,0.3,0.7,1.1,1.5,2.4,17.3,0,0.2,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
8,73380,2014/2015,Leicester,EPL,0(7),107,1,,0,0,0.7,57.9,6.17,0,,0.7,0,0.1,0,6.17,0,0.3,0.3,0.1,0.7,0.9,5.4,0,0,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
9,73380,2010/2011,West Brom,EPL,0(1),8,0,,0,0,0,66.7,6.05,0,,0,0,0,0,6.05,1,0,0,0,0,1,3,0,0,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
0,402596,2022/2023,Newcastle,EPL,2(19),321,0,,0,0,0.5,77,6.26,0.5,,0.3,0,0,0.3,6.26,0.4,0.4,0.4,0,0.4,0.4,7.7,0.1,0.1,Elliot Anderson,,Newcastle,32,179cm,06-11-2002,Scotland,"Attacking Midfielder (Centre, Left)",6.8,6.54,6.56,5.87,6.05,6,6.58,6.22,6.14,6.54
1,402596,2020/2021,Newcastle,EPL,0(1),3,0,,0,0,0,100,6.00,0,,0,0,0,0,6.00,0,0,0,0,0,0,1,0,0,Elliot Anderson,,Newcastle,32,179cm,06-11-2002,Scotland,"Attacking Midfielder (Centre, Left)",6.8,6.54,6.56,5.87,6.05,6,6.58,6.22,6.14,6.54
0,93160,2022/2023,Newcastle,EPL,3(5),311,0,,1,0,0.8,76.9,6.24,0.3,,0.4,0,0.3,0.4,6.24,0.6,0.1,1.3,0.1,0.1,0.9,13,0.4,0,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
1,93160,2021/2022,Newcastle,EPL,18(9),1471,2,,3,0,0.9,77.5,6.45,0.4,,0.4,0,0.3,0.3,6.45,0.9,0,0.9,0.1,0.4,0.8,14.3,1.2,0.5,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
2,93160,2020/2021,Newcastle,EPL,9(9),927,0,,0,1,0.7,79.4,6.38,0.2,,0.3,0,0.3,0.2,6.38,1.4,0.2,1.1,0,0.3,0.7,14.6,1.4,0.2,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
3,93160,2019/2020,Bournemouth,EPL,21(7),2063,1,,2,0,1,79.9,6.57,0.4,,0.4,0,0.6,0.5,6.57,1.6,0.4,1.3,0,0.7,1,27.5,1,1,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
4,93160,2018/2019,Bournemouth,EPL,35(3),3173,7,,2,0,1.3,76.9,7.08,0.5,,0.2,0,0.5,0.6,7.08,2.4,0.6,1.8,0.3,0.7,1.4,31.4,2,0.7,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
5,93160,2017/2018,Bournemouth,EPL,23(3),2010,5,,0,0,1.2,76.6,6.71,0.4,,0.2,0.1,1.1,0.5,6.71,1.6,0.4,1.7,0,0.7,1.4,31.4,1.3,0.8,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
6,93160,2016/2017,Bournemouth,EPL,19(9),1769,3,,3,0,0.9,79.2,6.71,0.5,,0.6,0,0.5,0.5,6.71,1.1,0.7,2.3,0.1,0.9,0.9,23.9,0.8,0.6,Ryan Fraser,,Newcastle,21,163cm,24-02-1994,Scotland,"Midfielder (Centre, Left, Right), Forward",6.41,6.53,6.32,6.35,7.55,6.51,6.52,6.04,6,6.12
0,349669,2022/2023,Everton,EPL,12(4),1097,3,,6,0,1.6,75.1,6.61,2.1,,1.3,0,0.6,0.9,6.61,0.5,0.7,0.9,0.2,1.4,2,15.8,0.2,0.4,Anthony Gordon,,Newcastle,8,183cm,24-02-2001,England,"Attacking Midfielder (Left, Right)",6.55,6.52,6.06,6.1,5.99,6.53,5.95,5.92,5.97,6.03
1,349669,2022/2023,Newcastle,EPL,3(12),413,0,,1,0,0.5,85.5,6.19,0.8,,0.5,0.1,0,0.7,6.19,0.3,0.5,0.5,0.1,0.3,1.1,11.5,0.1,0.1,Anthony Gordon,,Newcastle,8,183cm,24-02-2001,England,"Attacking Midfielder (Left, Right)",6.55,6.52,6.06,6.1,5.99,6.53,5.95,5.92,5.97,6.03
2,349669,2021/2022,Everton,EPL,25(10),2285,4,,4,0,1.3,74.2,6.70,1.5,,0.7,0,0.2,1.1,6.70,1,1.1,1.8,0.2,1.1,2.1,17.5,0.7,0.2,Anthony Gordon,,Newcastle,8,183cm,24-02-2001,England,"Attacking Midfielder (Left, Right)",6.55,6.52,6.06,6.1,5.99,6.53,5.95,5.92,5.97,6.03
3,349669,2020/2021,Everton,EPL,1(2),88,0,,0,0,0,84,6.29,1,,0,0,0.7,0.7,6.29,0.3,0.7,0.7,0.3,0.7,1.7,8.3,0,0.3,Anthony Gordon,,Newcastle,8,183cm,24-02-2001,England,"Attacking Midfielder (Left, Right)",6.55,6.52,6.06,6.1,5.99,6.53,5.95,5.92,5.97,6.03
4,349669,2019/2020,Everton,EPL,4(7),440,0,,0,0,0.5,78.8,6.42,1,,0.9,0,0.1,0.9,6.42,0.5,1,1.1,0.1,0.7,1,10.3,0.4,0.3,Anthony Gordon,,Newcastle,8,183cm,24-02-2001,England,"Attacking Midfielder (Left, Right)",6.55,6.52,6.06,6.1,5.99,6.53,5.95,5.92,5.97,6.03
0,109227,2022/2023,Newcastle,EPL,0(4),34,0,,0,0,0,84,6.19,0.8,,0,0,0.3,0,6.19,0,0,0,0,0,0,6.3,0.3,0.3,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
1,109227,2021/2022,Newcastle,EPL,15(4),1267,1,,5,0,0.2,73,6.48,2.1,,0.5,0.3,1.4,0.8,6.48,0.2,0.5,0.9,0.1,0.2,0.7,16.6,0.1,0.4,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
2,109227,2020/2021,Newcastle,EPL,10(3),826,0,,1,0,0.1,75.9,6.37,1.8,,0.5,0.1,1.1,0.5,6.37,0.4,0.1,0.6,0,0.5,1.2,22.3,0.5,0.8,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
3,109227,2019/2020,Newcastle,EPL,18(3),1602,0,,5,0,0,75.4,6.59,1.9,,0.9,0.1,2.3,0.7,6.59,0.2,0.6,0.5,0,0.1,0.9,22.6,0.2,0.8,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
4,109227,2018/2019,Newcastle,EPL,12(6),1100,0,,2,0,0.1,69.9,6.59,1.5,,0.7,0.1,2.7,0.3,6.59,0.5,0.3,0.4,0.1,0.5,1.2,19.6,0.2,0.7,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
5,109227,2017/2018,Newcastle,EPL,20(1),1759,0,,2,0,0.1,75,6.49,1.7,,1.1,0.2,2.3,0.7,6.49,0.5,0.6,0.6,0.1,0.5,0.9,25.7,0.3,1.1,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
6,109227,2016/2017,Sunderland,EPL,15(5),1428,1,,2,0,0.2,77.8,6.51,1.6,,0.7,0.3,2.5,0.3,6.51,0.2,0.8,0.7,0.3,0.9,1.2,21.2,0.3,0.5,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
7,109227,2014/2015,Liverpool,EPL,10,762,0,,3,0,0.2,82.8,6.87,3.2,,0.2,0.5,2.4,0.6,6.87,0.1,0.2,1,0.2,0.8,1,37.7,0.2,1.2,Javier Manquillo,,Newcastle,19,178cm,05-05-1994,Spain,"Defender (Left, Right), Midfielder (Right)",6.08,7.11,N/A,6.24,6.43,6.01,,,,
0,68648,2022/2023,Newcastle,EPL,0(7),35,0,,0,0,0,79.3,6.12,0.1,,0,0,0,0.3,6.12,0.1,0.1,0,0,0,0.1,4.1,0.1,0.1,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
1,68648,2021/2022,Newcastle,EPL,14(4),1335,0,,5,0,0.6,78,6.40,1.2,,0.7,0,1.3,0.9,6.40,1.6,0.2,0.5,0,0.3,0.6,28,1.6,2.3,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
2,68648,2020/2021,Newcastle,EPL,15(3),1352,0,,2,0,0.6,76,6.64,0.6,,0.7,0.1,2.3,0.8,6.64,1.4,0.4,1.1,0.1,0.3,0.7,24.3,1.8,1.4,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
3,68648,2019/2020,Newcastle,EPL,14(4),1317,2,,4,0,1.4,74.3,6.81,1.2,,1.4,0.1,1.5,0.7,6.81,1.8,0.4,0.9,0,0.4,1.1,29.2,1.6,1.3,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
4,68648,2018/2019,Newcastle,EPL,35(1),2940,2,,9,0,1.1,73.1,6.95,1.9,,1.5,0.1,1.7,0.8,6.95,1.7,0.4,1.1,0,0.5,1.3,30.5,1.9,1.6,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
5,68648,2017/2018,Newcastle,EPL,32(3),2812,3,,6,0,1.7,72.5,6.84,1.3,,1.1,0.1,1.5,1.1,6.84,1.5,0.5,1,0.1,0.9,1.4,29.9,1.2,1.4,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
6,68648,2015/2016,Bournemouth,EPL,33(4),2979,4,,5,0,2.1,76.2,6.77,1.5,,1.1,0,0.9,1.1,6.77,1.1,0.5,1.5,0.1,1.2,1.4,38.6,1.2,2.5,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
7,68648,2009/2010,Portsmouth,EPL,1(1),81,0,,0,0,1.5,80,6.29,0.5,,0,0,0,1,6.29,0,0,1.5,0,1,0,10,0.5,0,Matt Ritchie,,Newcastle,11,172cm,10-09-1989,Scotland,"Defender (Left), Midfielder (Centre, Left, Right)",7.08,6,6.03,N/A,6.57,6.17,5.97,6.29,6,5.94
0,105171,2022/2023,Newcastle,EPL,4(5),217,0,,4,0,0.2,84.9,6.04,0.1,,0.7,0.1,1.9,0,6.04,0,0,0.2,0,0,0,10.3,0,0.6,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
1,105171,2021/2022,Newcastle,EPL,22(4),2055,1,,5,0,0.7,74.6,6.50,0.6,,0.7,0.6,4.7,0.3,6.50,0.2,0,0.2,0,0.1,0.3,26.5,0,1.3,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
2,105171,2020/2021,Newcastle,EPL,19,1628,2,,4,0,0.8,80.2,6.60,0.7,,0.9,0.4,4.4,0.2,6.60,0.2,0.2,0.5,0,0.1,0.3,32.7,0,2.2,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
3,105171,2019/2020,Newcastle,EPL,24,2079,1,,5,0,0.4,79.8,6.70,0.6,,0.9,0.4,4.8,0.2,6.70,0.1,0.2,0.8,0.1,0.2,0.3,35.3,0,2.2,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
4,105171,2018/2019,Newcastle,EPL,32,2748,0,,4,0,0.3,76.7,6.80,1,,0.5,0.5,6.6,0.1,6.80,0.1,0,0.3,0,0.2,0.3,34.5,0,2.3,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
5,105171,2017/2018,Newcastle,EPL,32(1),2928,3,,5,0,0.4,77.1,7.04,0.9,,0.5,0.5,7,0.2,7.04,0.2,0.2,0.4,0,0.2,0.1,35.9,0,2.4,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
6,105171,2015/2016,Newcastle,EPL,10(8),1149,2,,1,1,0.2,79.8,6.61,0.7,,0.6,0.3,4.3,0.2,6.61,0.1,0.2,0.2,0,0.1,0.6,27,0,1.4,Jamaal Lascelles,,Newcastle,6,188cm,11-11-1993,England,Defender (Centre),6.29,6.18,6.21,5.98,7.15,N/A,6.05,5.85,6,6.09
0,40027,2022/2023,Newcastle,EPL,0(3),34,0,,0,0,0,73.1,6.03,0.3,,0.3,0,0,0.3,6.03,0,0,0,0,0,0,8.7,0,1.3,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
1,40027,2022/2023,Nottingham Forest,EPL,6(2),542,0,,2,0,0.8,75,6.14,0.3,,1.1,0,1.3,1,6.14,0.8,0.5,0.1,0,0.5,0.4,36,0.5,4.4,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
2,40027,2021/2022,Newcastle,EPL,22(2),1986,2,,5,1,1.3,81.3,6.57,1.3,,0.8,0,0.8,0.8,6.57,0.7,0.4,0.3,0,0.2,0.8,37.5,0.4,4.9,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
3,40027,2020/2021,Newcastle,EPL,29(1),2617,1,,7,0,1.4,76.4,6.80,1.3,,1,0,1.3,0.9,6.80,1.2,0.7,0.3,0,0.2,0.6,46.7,0.7,5.8,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
4,40027,2019/2020,Newcastle,EPL,25(1),2124,6,,3,0,1.7,76.9,6.97,1.1,,0.7,0,1.3,1.2,6.97,1.7,0.6,0.2,0,0.4,0.9,40.2,0.8,5.5,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
5,40027,2018/2019,Newcastle,EPL,10(6),944,1,,1,0,1.4,71,6.80,1.4,,1,0,0.8,0.6,6.80,1.6,0.6,0.3,0,0.3,0.5,39.3,0.9,5.4,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
6,40027,2017/2018,Newcastle,EPL,25(5),2269,1,,2,2,1.4,72.4,6.70,1.3,,0.8,0,0.9,0.6,6.70,1.4,0.8,0.3,0,0.6,0.8,46.1,0.8,5.2,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
7,40027,2015/2016,Swansea,EPL,14(2),1221,1,,5,0,2.1,83.6,6.90,0.9,,0.6,0,0.8,0.9,6.90,1.5,0.9,0.4,0.1,0.8,0.6,51.6,0.9,6.2,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
8,40027,2015/2016,Newcastle,EPL,11(4),1048,0,,3,0,1.5,80.1,6.72,1.5,,0.7,0,0.9,0.7,6.72,1.3,0.7,0.1,0,0.3,0.8,43.3,0.9,4.6,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
9,40027,2014/2015,Swansea,EPL,28(3),2456,3,,8,1,2,79.1,6.83,1.4,,1.1,0,0.9,0.9,6.83,1,0.8,0.5,0.1,0.6,1.1,48.9,0.5,4.6,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
10,40027,2013/2014,Swansea,EPL,29(3),2476,6,,4,0,2.4,83,6.94,1.2,,0.9,0,0.9,0.6,6.94,1.4,0.8,0.5,0,0.9,0.9,50.4,0.9,5.8,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
11,40027,2012/2013,Liverpool,EPL,9(10),918,1,,3,1,1.8,81.7,6.45,1.2,,0.7,0,0.6,0.4,6.45,0.7,0.2,0.2,0.3,0.7,0.7,25.1,0.3,2.1,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
12,40027,2011/2012,Liverpool,EPL,8(5),728,1,,2,0,1.5,83,6.53,1.4,,1.1,0,0.2,0.5,6.53,0.4,0.3,0.2,0,0.5,0.8,35.4,0.2,2.1,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
13,40027,2010/2011,Liverpool,EPL,0(15),321,0,,1,0,0.5,78,6.25,0.5,,0.5,0,0.3,0.1,6.25,0.3,0.1,0.1,0.1,0.3,0.3,12.4,0.2,1.3,Jonjo Shelvey,,Nottingham Forest,6,184cm,27-02-1992,England,Midfielder (Centre),6.7,6.1,6.27,6,6.85,6.07,6.25,6,6.42,5.27
0,100599,2022/2023,Newcastle,EPL,0(1),1,0,,0,0,0,0,6.00,0,,0,0,0,0,6.00,0,0,0,0,0,0,0,0,0,Emil Krafth,,Newcastle,17,184cm,02-08-1994,Sweden,"Defender (Centre, Right)",6.19,5.74,6.17,6,6.22,,,,,
1,100599,2021/2022,Newcastle,EPL,18(2),1638,0,,5,0,0.3,73.3,6.59,1.9,,1.1,0.4,2.5,0.5,6.59,0.3,0.1,0.6,0,0.2,0.5,29.6,0.2,0.6,Emil Krafth,,Newcastle,17,184cm,02-08-1994,Sweden,"Defender (Centre, Right)",6.19,5.74,6.17,6,6.22,,,,,
2,100599,2020/2021,Newcastle,EPL,14(2),1290,1,,4,0,0.4,74.9,6.47,1.2,,0.8,0.4,2.9,0.8,6.47,0.4,0.2,0.6,0.1,0.3,0.6,28.4,0.2,1.2,Emil Krafth,,Newcastle,17,184cm,02-08-1994,Sweden,"Defender (Centre, Right)",6.19,5.74,6.17,6,6.22,,,,,
3,100599,2019/2020,Newcastle,EPL,11(6),1017,0,,0,0,0.2,77.2,6.30,1.1,,0.2,0,2.4,0.6,6.30,0.1,0.2,0.4,0,0.2,0.5,19.4,0.1,0.6,Emil Krafth,,Newcastle,17,184cm,02-08-1994,Sweden,"Defender (Centre, Right)",6.19,5.74,6.17,6,6.22,,,,,
0,350138,2022/2023,Newcastle,EPL,0(1),7,0,,0,0,0,83.3,5.91,0,,0,0,0,0,5.91,0,0,0,0,0,0,12,0,0,Jamal Lewis,,Newcastle,12,178cm,25-01-1998,N. Ireland,"Defender (Left), Midfielder (Left)",6.15,6.32,5.97,5.91,N/A,7.84,6.47,,,
