,player_id,season,apps,mins,goals,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,Current Team,Height,birth_date,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,avg_rating_10_games
216,134240,2022/2023,33,2955,20,9,0,2.8,62.0,7.25,0.7,1.6,0.0,1.1,0.5,7.25,0.8,0.5,2.2,0.8,1.4,3.0,22.3,0.2,0.4,Ivan Toney,Brentford,179cm,16-03-1996,6.29,6.09,7.86,6.5,7.64,6.22,7.47,6.7,7.38,6.8,6.8950000000000005
217,134240,2021/2022,32(1),2908,12,8,0,2.7,58.9,7.28,1.0,1.5,0.0,1.3,0.8,7.28,1.3,0.7,2.4,0.8,1.3,3.3,22.2,0.1,0.4,Ivan Toney,Brentford,179cm,16-03-1996,6.29,6.09,7.86,6.5,7.64,6.22,7.47,6.7,7.38,6.8,6.8950000000000005
218,134240,2015/2016,0(2),10,0,0,0,0.0,66.7,5.94,0.0,0.0,0.0,0.0,0.5,5.94,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,Ivan Toney,Brentford,179cm,16-03-1996,6.29,6.09,7.86,6.5,7.64,6.22,7.47,6.7,7.38,6.8,6.8950000000000005
219,342499,2022/2023,29,2610,2,0,0,0.4,79.8,7.05,1.7,0.2,0.7,7.2,0.2,7.05,0.3,0.1,0.3,0.0,0.2,0.2,36.3,0.1,1.6,Ethan Pinnock,Brentford,187cm,29-05-1993,7.58,7.38,6.99,7.04,6.95,7.26,6.96,6.41,7.64,6.62,7.083000000000001
220,342499,2021/2022,32,2698,1,1,0,0.5,75.4,6.97,1.6,0.3,0.6,4.6,0.4,6.97,0.3,0.3,0.4,0.0,0.2,0.4,44.3,0.1,2.0,Ethan Pinnock,Brentford,187cm,29-05-1993,7.58,7.38,6.99,7.04,6.95,7.26,6.96,6.41,7.64,6.62,7.083000000000001
221,353377,2022/2023,35(2),2842,9,5,0,1.9,73.6,6.99,0.7,0.7,0.0,0.4,0.9,6.99,1.3,1.2,0.6,0.1,1.4,1.9,21.2,1.1,0.8,Bryan Mbeumo,Brentford,173cm,07-08-1999,7.92,6.06,6.18,7.05,8.36,7.11,7.03,6.07,8.76,9.0,7.354000000000001
222,353377,2021/2022,34(1),2916,4,4,0,2.2,69.0,6.74,0.8,0.6,0.0,0.4,0.4,6.74,1.0,1.1,1.1,0.4,1.6,2.5,20.9,0.5,0.7,Bryan Mbeumo,Brentford,173cm,07-08-1999,7.92,6.06,6.18,7.05,8.36,7.11,7.03,6.07,8.76,9.0,7.354000000000001
223,94935,2022/2023,36,3182,3,2,0,0.7,76.9,6.99,1.1,0.4,0.3,3.2,0.4,6.99,0.2,0.3,0.4,0.0,0.0,0.5,45.2,0.0,2.9,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
224,94935,2021/2022,21,1840,3,3,0,0.9,70.4,6.92,1.2,0.4,0.5,4.4,0.3,6.92,0.2,0.2,0.3,0.1,0.0,0.2,35.8,0.0,4.2,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
225,94935,2020/2021,30,2694,2,3,0,0.7,71.1,6.93,1.1,0.5,0.7,4.9,0.5,6.93,0.2,0.1,0.6,0.0,0.1,0.3,37.4,0.0,3.7,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
226,94935,2019/2020,32,2880,1,7,0,0.5,71.4,6.88,1.3,0.8,0.5,5.0,0.4,6.88,0.3,0.2,0.7,0.1,0.1,0.4,39.3,0.0,3.2,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
227,94935,2018/2019,38,3420,0,9,0,0.6,74.9,6.86,1.4,0.7,0.5,6.1,0.2,6.86,0.2,0.2,0.5,0.0,0.1,0.4,39.5,0.1,4.7,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
228,94935,2017/2018,29,2610,0,5,0,0.9,76.4,7.12,1.1,0.5,0.3,7.2,0.4,7.12,0.2,0.1,1.0,0.1,0.1,0.3,36.9,0.0,3.9,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
229,94935,2016/2017,34,3016,1,5,0,0.5,73.3,7.14,1.4,0.7,0.4,8.8,0.5,7.14,0.2,0.0,0.8,0.0,0.1,0.2,33.6,0.0,4.1,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
230,94935,2014/2015,32(1),2888,2,10,0,0.6,66.5,7.09,1.9,0.8,0.1,5.6,0.9,7.09,0.5,0.5,0.9,0.0,0.5,0.6,33.7,0.2,3.0,Ben Mee,Brentford,180cm,21-09-1989,6.33,6.53,6.11,6.6,7.77,7.0,6.84,6.34,7.61,7.59,6.872000000000002
231,276366,2022/2023,37,3330,0,1,0,0.0,60.7,6.97,0.0,0.0,0.0,0.5,0.1,6.97,0.1,0.0,0.2,0.0,0.0,0.0,38.8,0.0,10.7,David Raya,Brentford,183cm,15-09-1995,7.88,6.44,5.85,7.54,6.09,7.44,6.23,6.49,7.4,7.65,6.901000000000001
232,276366,2021/2022,24,2160,0,1,0,0.0,64.5,6.8,0.0,0.0,0.0,0.7,0.0,6.8,0.0,0.0,0.1,0.0,0.0,0.1,40.0,0.0,10.8,David Raya,Brentford,183cm,15-09-1995,7.88,6.44,5.85,7.54,6.09,7.44,6.23,6.49,7.4,7.65,6.901000000000001
233,101856,2022/2023,21(1),1771,1,6,0,0.9,76.3,6.9,2.4,1.6,0.0,1.8,1.4,6.9,0.5,0.4,0.9,0.0,0.5,0.6,36.0,0.1,1.4,Christian Nørgaard,Brentford,187cm,10-03-1994,6.29,7.48,7.11,6.78,6.73,6.83,6.03,6.52,6.96,6.5,6.722999999999999
234,101856,2021/2022,35,3059,3,8,0,0.8,79.9,7.0,3.1,1.6,0.1,1.6,1.4,7.0,0.8,0.5,0.9,0.0,0.7,0.7,47.6,0.1,2.1,Christian Nørgaard,Brentford,187cm,10-03-1994,6.29,7.48,7.11,6.78,6.73,6.83,6.03,6.52,6.96,6.5,6.722999999999999
235,339674,2022/2023,37,2830,5,5,0,0.6,75.7,6.81,1.9,0.9,0.0,0.6,1.7,6.81,1.3,0.6,0.7,0.0,0.9,1.5,32.9,1.4,3.0,Mathias Jensen,Brentford,180cm,01-01-1996,7.42,6.48,7.22,6.04,6.96,6.55,6.16,6.83,7.33,6.22,6.720999999999999
236,339674,2021/2022,19(12),1602,0,0,0,0.6,76.2,6.42,1.1,0.6,0.0,0.4,1.3,6.42,1.1,0.5,0.2,0.1,0.5,0.8,22.8,1.0,2.2,Mathias Jensen,Brentford,180cm,01-01-1996,7.42,6.48,7.22,6.04,6.96,6.55,6.16,6.83,7.33,6.22,6.720999999999999
237,298689,2022/2023,23(11),2122,3,2,0,0.3,80.6,6.64,1.6,0.6,0.1,0.7,0.7,6.64,0.4,0.3,0.6,0.1,0.3,0.5,27.9,0.2,2.0,Vitaly Janelt,Brentford,184cm,10-05-1998,6.26,6.52,6.01,6.1,6.31,7.52,6.52,6.13,7.02,6.53,6.492
238,298689,2021/2022,27(4),2309,4,3,0,1.0,77.9,6.73,2.0,0.8,0.0,1.0,0.8,6.73,0.7,0.4,0.8,0.1,0.4,1.1,30.6,0.2,1.7,Vitaly Janelt,Brentford,184cm,10-05-1998,6.26,6.52,6.01,6.1,6.31,7.52,6.52,6.13,7.02,6.53,6.492
239,229562,2022/2023,36,3154,0,4,0,0.6,74.9,6.63,1.5,0.9,0.3,1.8,0.5,6.63,0.6,0.7,1.0,0.1,1.1,1.4,26.5,0.6,1.2,Rico Henry,Brentford,170cm,08-07-1997,5.91,6.46,7.14,6.29,6.37,6.65,6.07,6.23,7.18,7.29,6.559
240,229562,2021/2022,33(1),2784,3,2,0,0.4,74.4,6.54,0.8,0.6,0.1,1.6,0.6,6.54,0.5,0.8,0.8,0.0,1.0,1.2,30.1,0.6,1.0,Rico Henry,Brentford,170cm,08-07-1997,5.91,6.46,7.14,6.29,6.37,6.65,6.07,6.23,7.18,7.29,6.559
241,121123,2022/2023,9(3),725,1,0,0,0.3,80.0,6.58,0.4,0.2,0.3,3.2,0.2,6.58,0.0,0.2,0.1,0.1,0.1,0.2,26.3,0.0,1.2,Pontus Jansson,Brentford,194cm,13-02-1991,6.16,6.94,6.37,6.98,6.11,6.2,6.0,7.51,6.46,6.69,6.542
242,121123,2021/2022,37,3322,3,7,0,0.6,80.9,6.76,1.1,0.4,0.6,5.0,0.3,6.76,0.1,0.1,0.2,0.1,0.1,0.3,40.2,0.0,1.0,Pontus Jansson,Brentford,194cm,13-02-1991,6.16,6.94,6.37,6.98,6.11,6.2,6.0,7.51,6.46,6.69,6.542
243,296240,2022/2023,15(22),1512,7,2,0,0.9,73.2,6.51,0.4,0.5,0.0,0.4,0.2,6.51,0.4,0.5,0.6,0.5,0.7,1.1,8.5,0.0,0.2,Yoane Wissa,Brentford,176cm,03-09-1996,6.03,6.08,6.11,6.05,5.87,6.28,6.3,6.0,8.03,8.22,6.497
244,296240,2021/2022,12(18),1275,7,0,0,1.1,68.1,6.52,0.4,0.3,0.0,0.2,0.5,6.52,0.3,0.6,0.7,0.2,0.2,1.1,9.1,0.0,0.2,Yoane Wissa,Brentford,176cm,03-09-1996,6.03,6.08,6.11,6.05,5.87,6.28,6.3,6.0,8.03,8.22,6.497
245,407260,2022/2023,7(10),708,0,2,0,0.7,62.8,6.46,0.7,0.8,0.0,0.2,0.3,6.46,0.5,0.7,0.5,0.4,0.5,1.4,8.7,0.2,0.0,Kevin Schade,Brentford,183cm,27-11-2001,5.9,6.48,6.91,6.0,6.95,5.99,6.32,5.92,7.21,6.81,6.449000000000001
246,402367,2022/2023,22(3),1861,0,7,0,0.4,84.7,6.45,1.5,0.8,0.2,0.8,0.5,6.45,0.2,0.6,1.4,0.0,0.5,0.6,28.4,0.2,1.1,Aaron Hickey,Brentford,178cm,10-06-2002,5.66,6.08,6.16,5.94,6.51,6.03,6.46,6.02,7.05,6.85,6.276
247,318744,2022/2023,14(21),1364,4,1,0,0.5,83.0,6.45,0.5,0.4,0.0,0.2,0.3,6.45,0.3,0.9,0.7,0.0,0.8,0.8,16.0,0.2,0.5,Josh Dasilva,Brentford,184cm,23-10-1998,6.31,5.52,6.19,6.25,5.75,6.16,7.98,6.1,6.05,5.98,6.228999999999999
248,318744,2021/2022,2(7),252,0,0,1,0.1,82.8,6.14,0.2,0.4,0.0,0.7,0.1,6.14,0.3,0.8,0.3,0.0,0.6,0.6,9.7,0.1,0.1,Josh Dasilva,Brentford,184cm,23-10-1998,6.31,5.52,6.19,6.25,5.75,6.16,7.98,6.1,6.05,5.98,6.228999999999999
249,401168,2022/2023,8(17),912,0,3,0,0.5,72.2,6.34,1.2,0.5,0.0,0.4,1.1,6.34,0.4,0.3,0.4,0.0,0.2,0.5,13.8,0.2,0.4,Mikkel Damsgaard,Brentford,180cm,03-07-2000,7.0,6.3,6.16,6.17,5.95,6.26,6.19,6.07,7.19,6.55,6.3839999999999995
250,29026,2022/2023,10(7),1008,0,1,0,0.2,80.2,6.33,0.9,0.4,0.2,2.2,0.5,6.33,0.1,0.0,0.2,0.1,0.1,0.1,23.8,0.0,0.7,Zanka,Brentford,191cm,23-04-1990,7.31,6.26,7.32,6.38,6.11,6.02,5.98,6.57,6.32,6.3,6.457000000000001
251,29026,2021/2022,6(2),517,1,2,0,0.3,80.7,6.47,1.3,1.3,0.0,1.6,0.4,6.47,0.4,0.0,0.1,0.0,0.4,0.1,33.6,0.3,1.9,Zanka,Brentford,191cm,23-04-1990,7.31,6.26,7.32,6.38,6.11,6.02,5.98,6.57,6.32,6.3,6.457000000000001
252,29026,2018/2019,24,2148,3,6,0,0.3,82.1,6.77,2.0,1.4,0.5,3.4,0.8,6.77,0.3,0.1,0.6,0.0,0.3,0.3,48.9,0.0,2.9,Zanka,Brentford,191cm,23-04-1990,7.31,6.26,7.32,6.38,6.11,6.02,5.98,6.57,6.32,6.3,6.457000000000001
253,29026,2017/2018,38,3420,0,6,0,0.3,76.7,6.71,1.4,1.2,0.8,6.3,0.7,6.71,0.2,0.1,0.2,0.1,0.0,0.3,41.1,0.0,2.7,Zanka,Brentford,191cm,23-04-1990,7.31,6.26,7.32,6.38,6.11,6.02,5.98,6.57,6.32,6.3,6.457000000000001
254,362124,2022/2023,4(18),597,0,1,1,0.2,86.0,6.23,0.7,0.5,0.0,0.5,0.4,6.23,0.5,0.3,0.5,0.0,0.4,0.7,12.7,0.2,0.6,Shandon Baptiste,Brentford,175cm,08-04-1998,6.13,4.78,6.74,5.94,6.0,6.92,6.23,6.22,6.09,6.3,6.135
255,362124,2021/2022,9(13),905,1,0,1,0.5,85.2,6.32,0.6,0.3,0.0,0.5,0.4,6.32,0.4,0.9,0.5,0.0,0.5,1.0,13.5,0.0,0.4,Shandon Baptiste,Brentford,175cm,08-04-1998,6.13,4.78,6.74,5.94,6.0,6.92,6.23,6.22,6.09,6.3,6.135
256,346304,2022/2023,0(4),19,0,0,0,0.0,85.7,6.1,0.0,0.0,0.0,0.3,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.3,Mads Bech Sørensen,FC Groningen,189cm,07-01-1999,5.81,6.5,6.02,6.21,6.39,5.94,6.19,6.59,6.2,5.17,6.101999999999999
257,346304,2021/2022,9(2),834,0,3,0,0.2,81.4,6.27,0.7,0.7,0.2,2.2,0.1,6.27,0.6,0.0,0.4,0.0,0.0,0.2,39.2,0.3,1.7,Mads Bech Sørensen,FC Groningen,189cm,07-01-1999,5.81,6.5,6.02,6.21,6.39,5.94,6.19,6.59,6.2,5.17,6.101999999999999
258,113994,2022/2023,16,1326,7,1,0,2.4,74.4,6.99,0.6,0.6,0.0,0.0,0.4,6.99,1.4,0.9,0.8,0.3,1.6,2.4,29.5,0.6,1.6,Leandro Trossard,Arsenal,172cm,04-12-1994,6.36,7.83,5.99,6.11,6.58,6.23,7.17,6.09,5.51,6.11,6.398
259,113994,2022/2023,9(10),851,1,0,0,0.8,83.5,6.74,0.5,0.5,0.0,0.0,0.5,6.74,1.1,0.7,0.8,0.2,1.2,0.9,19.1,0.8,0.8,Leandro Trossard,Arsenal,172cm,04-12-1994,6.36,7.83,5.99,6.11,6.58,6.23,7.17,6.09,5.51,6.11,6.398
260,113994,2021/2022,32(2),2812,8,2,0,2.2,77.9,6.9,1.0,0.7,0.0,0.2,0.8,6.9,1.4,1.6,0.8,0.4,2.1,2.7,32.9,0.4,2.1,Leandro Trossard,Arsenal,172cm,04-12-1994,6.36,7.83,5.99,6.11,6.58,6.23,7.17,6.09,5.51,6.11,6.398
261,113994,2020/2021,30(5),2622,5,2,0,1.7,78.8,6.8,0.9,0.8,0.0,0.1,0.7,6.8,1.4,1.1,0.9,0.1,1.7,1.9,28.5,0.7,1.6,Leandro Trossard,Arsenal,172cm,04-12-1994,6.36,7.83,5.99,6.11,6.58,6.23,7.17,6.09,5.51,6.11,6.398
262,113994,2019/2020,22(9),2016,5,0,0,1.3,74.5,6.54,0.7,0.5,0.0,0.2,1.0,6.54,1.4,0.9,0.4,0.1,1.1,1.6,22.9,0.6,1.3,Leandro Trossard,Arsenal,172cm,04-12-1994,6.36,7.83,5.99,6.11,6.58,6.23,7.17,6.09,5.51,6.11,6.398
263,33532,2022/2023,14,1260,0,1,0,0.0,87.7,6.72,0.0,0.1,0.0,0.6,0.1,6.72,0.1,0.1,0.1,0.0,0.0,0.0,32.5,0.0,4.1,Jason Steele,Brighton,188cm,18-08-1990,7.78,5.85,7.17,7.44,7.91,4.47,6.96,7.02,6.06,6.69,6.734999999999999
264,33532,2021/2022,1,90,0,0,0,0.0,88.9,6.92,0.0,0.0,0.0,1.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,Jason Steele,Brighton,188cm,18-08-1990,7.78,5.85,7.17,7.44,7.91,4.47,6.96,7.02,6.06,6.69,6.734999999999999
265,432384,2022/2023,5(7),475,1,1,0,0.9,82.5,6.32,0.2,0.7,0.0,0.2,1.6,6.32,0.5,0.6,0.5,0.3,0.2,0.8,14.8,0.3,0.8,Facundo Buonanotte,Brighton,174cm,23-12-2004,6.5,6.07,7.12,6.28,6.36,5.66,6.28,5.83,6.72,6.9,6.372000000000001
266,361330,2022/2023,14(2),1244,1,4,0,1.0,90.7,7.07,1.9,0.6,0.2,1.3,0.3,7.07,1.3,1.4,1.1,0.3,0.9,0.8,53.3,1.1,2.4,Reece James,Chelsea,182cm,08-12-1999,6.57,7.55,7.62,6.14,6.83,7.38,7.84,6.16,6.28,7.02,6.939
267,361330,2021/2022,22(4),1868,5,4,1,1.4,89.6,7.24,1.3,0.8,0.1,0.7,0.5,7.24,1.8,1.4,1.2,0.2,0.8,1.0,53.0,0.9,1.7,Reece James,Chelsea,182cm,08-12-1999,6.57,7.55,7.62,6.14,6.83,7.38,7.84,6.16,6.28,7.02,6.939
268,361330,2020/2021,25(7),2367,1,3,0,1.1,88.4,6.94,1.7,1.0,0.1,1.3,0.7,6.94,1.3,1.1,0.5,0.0,0.7,0.8,53.0,1.1,2.3,Reece James,Chelsea,182cm,08-12-1999,6.57,7.55,7.62,6.14,6.83,7.38,7.84,6.16,6.28,7.02,6.939
269,361330,2019/2020,16(8),1514,0,1,0,0.8,85.9,6.9,1.5,0.9,0.1,0.9,0.8,6.9,1.0,1.3,0.9,0.0,0.9,0.7,42.3,1.1,1.7,Reece James,Chelsea,182cm,08-12-1999,6.57,7.55,7.62,6.14,6.83,7.38,7.84,6.16,6.28,7.02,6.939
270,28550,2022/2023,25(1),2262,0,2,0,0.5,91.3,6.99,1.5,0.4,0.5,4.1,0.3,6.99,0.2,0.1,0.5,0.0,0.0,0.2,75.7,0.0,4.4,Thiago Silva,Chelsea,183cm,22-09-1984,6.82,6.57,6.66,6.7,6.41,6.73,7.35,6.61,6.56,6.74,6.715000000000001
271,28550,2021/2022,28(4),2651,3,2,0,0.6,92.8,7.08,1.0,0.4,0.6,3.0,0.3,7.08,0.2,0.2,0.4,0.0,0.1,0.2,81.9,0.0,5.3,Thiago Silva,Chelsea,183cm,22-09-1984,6.82,6.57,6.66,6.7,6.41,6.73,7.35,6.61,6.56,6.74,6.715000000000001
272,28550,2020/2021,23,1938,2,3,1,0.6,93.0,6.91,0.9,0.6,0.6,3.6,0.3,6.91,0.2,0.1,0.7,0.0,0.1,0.3,84.3,0.0,5.0,Thiago Silva,Chelsea,183cm,22-09-1984,6.82,6.57,6.66,6.7,6.41,6.73,7.35,6.61,6.56,6.74,6.715000000000001
273,114075,2022/2023,6(1),520,0,1,0,1.1,82.5,6.95,2.3,0.7,0.0,0.3,0.6,6.95,1.9,1.7,0.3,0.1,0.7,1.9,46.4,0.4,1.4,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
274,114075,2021/2022,21(5),1778,2,2,0,0.7,86.7,7.01,2.3,0.8,0.0,0.3,0.6,7.01,0.9,1.3,0.4,0.0,1.1,1.3,49.7,0.0,1.3,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
275,114075,2020/2021,24(6),2146,0,7,0,0.3,86.5,6.86,2.6,1.2,0.0,0.9,1.0,6.86,0.7,0.9,0.2,0.0,0.5,1.6,51.0,0.0,2.3,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
276,114075,2019/2020,20(2),1733,3,4,0,0.8,84.9,6.9,2.0,2.0,0.0,1.4,0.9,6.9,1.2,1.1,0.5,0.0,1.3,1.5,51.5,0.5,1.8,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
277,114075,2018/2019,36,3096,4,3,0,0.8,87.9,6.93,2.1,1.0,0.0,0.7,1.2,6.93,1.3,0.9,0.4,0.2,1.5,1.6,56.2,0.2,1.0,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
278,114075,2017/2018,34,2998,1,3,0,0.7,89.3,7.25,3.3,1.2,0.0,0.8,1.7,7.25,1.2,1.4,0.4,0.0,1.2,1.3,63.3,0.1,2.6,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
279,114075,2016/2017,35,3139,1,9,0,0.8,88.8,7.23,3.6,1.5,0.1,1.2,1.3,7.23,0.6,1.0,0.4,0.0,0.8,1.3,60.6,0.0,3.9,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
280,114075,2015/2016,33(4),3020,1,3,0,0.6,81.6,7.61,4.7,1.2,0.0,1.5,1.6,7.61,0.8,1.3,0.5,0.0,0.7,1.2,39.2,0.1,1.7,N'Golo Kanté,Chelsea,168cm,29-03-1991,7.58,7.8,6.6,6.24,7.33,5.92,6.62,7.22,6.15,7.29,6.875
281,365406,2022/2023,10(1),904,1,2,0,0.5,89.7,6.91,1.3,0.8,0.2,3.0,0.5,6.91,0.3,0.1,0.5,0.0,0.3,0.2,77.7,0.0,3.5,Benoît Badiashile,Chelsea,194cm,26-03-2001,7.42,7.05,6.53,6.59,7.01,6.04,6.64,6.74,7.5,6.56,6.808
282,113880,2022/2023,28,2476,0,1,0,0.0,80.4,6.81,0.1,0.0,0.0,1.1,0.0,6.81,0.0,0.0,0.3,0.0,0.0,0.0,31.1,0.0,4.1,Kepa Arrizabalaga,Chelsea,189cm,03-10-1994,6.83,6.48,7.65,7.66,6.39,5.73,7.38,6.88,5.82,6.46,6.728
283,113880,2021/2022,4,360,0,0,0,0.0,78.9,7.02,0.0,0.0,0.0,1.5,0.0,7.02,0.0,0.0,0.3,0.0,0.0,0.0,27.3,0.0,3.5,Kepa Arrizabalaga,Chelsea,189cm,03-10-1994,6.83,6.48,7.65,7.66,6.39,5.73,7.38,6.88,5.82,6.46,6.728
284,113880,2020/2021,6(1),585,0,1,0,0.0,78.5,6.17,0.0,0.0,0.0,0.6,0.1,6.17,0.0,0.0,0.0,0.0,0.0,0.3,29.3,0.0,5.1,Kepa Arrizabalaga,Chelsea,189cm,03-10-1994,6.83,6.48,7.65,7.66,6.39,5.73,7.38,6.88,5.82,6.46,6.728
285,113880,2019/2020,33,2970,0,0,0,0.0,79.7,6.36,0.0,0.0,0.0,0.4,0.0,6.36,0.0,0.0,0.2,0.0,0.0,0.0,28.4,0.0,4.0,Kepa Arrizabalaga,Chelsea,189cm,03-10-1994,6.83,6.48,7.65,7.66,6.39,5.73,7.38,6.88,5.82,6.46,6.728
286,113880,2018/2019,36,3240,0,2,0,0.0,85.4,6.63,0.0,0.0,0.0,0.4,0.0,6.63,0.0,0.0,0.1,0.0,0.0,0.0,27.9,0.0,5.2,Kepa Arrizabalaga,Chelsea,189cm,03-10-1994,6.83,6.48,7.65,7.66,6.39,5.73,7.38,6.88,5.82,6.46,6.728
287,369430,2022/2023,17,1461,0,3,0,1.0,89.1,6.8,2.6,0.6,0.1,0.6,1.9,6.8,1.1,0.9,1.2,0.1,0.7,1.4,78.1,0.1,7.2,Enzo Fernández,Chelsea,178cm,17-01-2001,6.61,6.37,6.18,6.56,6.58,6.05,6.69,6.72,6.43,6.87,6.5059999999999985
288,326413,2022/2023,29(5),2521,7,5,0,2.1,82.3,6.76,1.0,1.8,0.0,1.1,0.6,6.76,1.1,0.5,0.7,0.8,1.1,2.3,24.9,0.1,0.4,Kai Havertz,Chelsea,193cm,11-06-1999,6.83,6.27,6.86,6.02,6.96,6.78,6.38,6.1,6.61,6.05,6.486
289,326413,2021/2022,22(7),1816,8,3,0,1.9,81.3,6.85,0.6,1.4,0.0,1.0,0.3,6.85,0.7,0.6,0.9,0.4,1.1,2.3,22.6,0.1,0.3,Kai Havertz,Chelsea,193cm,11-06-1999,6.83,6.27,6.86,6.02,6.96,6.78,6.38,6.1,6.61,6.05,6.486
290,326413,2020/2021,18(9),1522,4,2,0,1.2,84.9,6.6,0.7,1.0,0.1,0.7,0.8,6.6,0.7,0.7,0.6,0.3,1.0,2.0,28.4,0.0,0.4,Kai Havertz,Chelsea,193cm,11-06-1999,6.83,6.27,6.86,6.02,6.96,6.78,6.38,6.1,6.61,6.05,6.486
291,389935,2022/2023,6(5),558,1,0,0,0.8,83.6,6.74,1.0,0.4,0.0,0.5,0.4,6.74,0.9,2.5,1.1,0.2,1.2,1.4,19.9,0.1,0.3,Noni Madueke,Chelsea,176cm,10-03-2002,6.95,6.71,6.24,6.79,6.11,7.62,7.35,6.97,6.3,6.5,6.754
292,97692,2022/2023,22(5),1815,6,4,0,1.4,78.3,6.71,0.6,0.8,0.0,0.1,0.2,6.71,1.2,1.3,1.1,0.4,1.8,1.7,22.2,0.4,0.1,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
293,97692,2021/2022,23(7),2127,13,1,0,1.9,85.4,7.2,0.8,0.6,0.0,0.1,0.4,7.2,1.4,1.8,1.2,0.3,1.8,2.1,27.3,0.3,0.2,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
294,97692,2020/2021,28(3),2537,10,4,0,2.3,86.2,7.22,0.7,1.2,0.0,0.1,0.2,7.22,1.3,2.1,1.3,0.3,2.7,2.0,35.9,0.0,0.3,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
295,97692,2019/2020,30(3),2661,20,5,0,3.0,82.8,7.35,0.8,0.9,0.0,0.1,0.7,7.35,1.5,1.7,1.2,0.4,1.8,2.0,35.4,0.2,0.3,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
296,97692,2018/2019,31(3),2777,17,3,0,2.3,85.8,7.61,0.9,1.2,0.0,0.1,0.5,7.61,1.9,2.4,1.3,0.4,2.6,2.2,37.1,0.4,0.3,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
297,97692,2017/2018,29(4),2593,18,3,1,2.6,84.0,7.55,0.6,1.2,0.0,0.2,0.9,7.55,1.7,1.9,1.8,0.6,1.8,2.0,35.5,0.2,0.2,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
298,97692,2016/2017,29(4),2517,7,7,0,1.9,80.4,7.05,0.7,1.1,0.0,0.1,1.0,7.05,1.4,2.4,1.6,0.5,2.6,1.8,31.3,0.2,0.3,Raheem Sterling,Chelsea,172cm,08-12-1994,6.23,6.02,5.96,6.26,6.34,6.64,5.95,6.7,9.08,6.57,6.575
