,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
0,115917,2022/2023,Wolves,EPL,14(4),1263,1,,3,1,0.5,84.1,6.46,1.9,,0.7,0.1,1.4,1.1,6.46,0.3,0.8,1.1,0.1,0.7,0.9,38.4,0.2,1.5,Jonny,,Wolverhampton,19,175cm,03-03-1994,Spain,"Defender (Centre, Left, Right), Midfielder (Left, Right)",6.94,6.52,N/A,6.26,N/A,6.04,6.18,7.04,6.06,5.66
1,115917,2021/2022,Wolves,EPL,10(3),1023,2,,1,0,0.8,83,6.75,1.9,,0.8,0.1,0.6,0.7,6.75,0.8,1.1,1.2,0,1.5,1.6,39,0.5,1.5,Jonny,,Wolverhampton,19,175cm,03-03-1994,Spain,"Defender (Centre, Left, Right), Midfielder (Left, Right)",6.94,6.52,N/A,6.26,N/A,6.04,6.18,7.04,6.06,5.66
2,115917,2020/2021,Wolves,EPL,7,501,0,,0,0,0.1,76.5,6.46,1.6,,1,0.3,1,1,6.46,0.3,0.4,1.6,0,1,1.1,26.1,0,0.3,Jonny,,Wolverhampton,19,175cm,03-03-1994,Spain,"Defender (Centre, Left, Right), Midfielder (Left, Right)",6.94,6.52,N/A,6.26,N/A,6.04,6.18,7.04,6.06,5.66
3,115917,2019/2020,Wolves,EPL,33(2),2891,2,,4,0,0.5,81.3,6.81,2.6,,1,0,0.8,1.5,6.81,0.7,0.9,0.8,0.1,1,1.5,31.1,0.3,0.6,Jonny,,Wolverhampton,19,175cm,03-03-1994,Spain,"Defender (Centre, Left, Right), Midfielder (Left, Right)",6.94,6.52,N/A,6.26,N/A,6.04,6.18,7.04,6.06,5.66
4,115917,2018/2019,Wolves,EPL,32(1),2780,1,,6,0,0.8,77.8,6.85,2.4,,0.7,0.2,1.6,0.9,6.85,0.9,0.9,1,0.2,1.2,1.2,32.6,0.3,1,Jonny,,Wolverhampton,19,175cm,03-03-1994,Spain,"Defender (Centre, Left, Right), Midfielder (Left, Right)",6.94,6.52,N/A,6.26,N/A,6.04,6.18,7.04,6.06,5.66
0,108186,2022/2023,Wolves,EPL,7(7),753,0,,0,0,1.4,70.8,6.40,0.6,,0.8,0,0.5,0.1,6.40,0.6,0.3,0.9,0.6,0.8,1.5,12,0.1,0.3,Raúl Jiménez,,Wolverhampton,9,190cm,05-05-1991,Mexico,Forward,N/A,6.28,6.2,5.98,6.96,6.14,7.46,6.36,6.89,5.83
1,108186,2021/2022,Wolves,EPL,30(4),2640,6,,5,2,1.7,71.8,6.65,0.9,,1.3,0,0.8,0.7,6.65,1.1,1.1,1.4,0.7,1.7,2.9,22.1,0.1,0.7,Raúl Jiménez,,Wolverhampton,9,190cm,05-05-1991,Mexico,Forward,N/A,6.28,6.2,5.98,6.96,6.14,7.46,6.36,6.89,5.83
2,108186,2020/2021,Wolves,EPL,10,825,4,,0,0,2.6,79.2,6.91,0.3,,0.9,0,1,0.7,6.91,0.5,1,1.7,0.4,1.8,3.2,25.9,0.1,1.5,Raúl Jiménez,,Wolverhampton,9,190cm,05-05-1991,Mexico,Forward,N/A,6.28,6.2,5.98,6.96,6.14,7.46,6.36,6.89,5.83
3,108186,2019/2020,Wolves,EPL,37(1),3252,17,,3,0,3.1,72.2,7.25,0.5,,1,0,0.8,0.7,7.25,1.3,1.6,0.9,0.5,1.8,2.9,26.1,0.1,1.2,Raúl Jiménez,,Wolverhampton,9,190cm,05-05-1991,Mexico,Forward,N/A,6.28,6.2,5.98,6.96,6.14,7.46,6.36,6.89,5.83
4,108186,2018/2019,Wolves,EPL,36(2),3125,13,,4,0,2.9,72.8,7.07,0.8,,1.1,0,1,0.4,7.07,1.1,0.9,1,0.9,1.8,2.5,27.9,0.2,0.9,Raúl Jiménez,,Wolverhampton,9,190cm,05-05-1991,Mexico,Forward,N/A,6.28,6.2,5.98,6.96,6.14,7.46,6.36,6.89,5.83
0,247995,2022/2023,Wolves,EPL,8(5),710,1,,1,0,1.5,75,6.38,0.6,,0.8,0,0.2,0.2,6.38,0.7,0.4,1.8,0.4,0.5,1.3,13.2,0.5,0.6,Gonçalo Guedes,,Benfica,17,179cm,29-11-1996,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",6.63,6.84,7.05,6.24,6.07,6.35,6.45,6.1,6.18,6.4
0,337916,2022/2023,Wolves,EPL,14(5),972,0,,2,0,0.9,84.9,6.38,0.6,,0.4,0,0.2,0.5,6.38,1.1,0.9,0.8,0.1,0.7,1.5,16.4,0.7,0.7,Pedro Neto,,Wolverhampton,7,172cm,09-03-2000,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",6.43,6.07,6.73,6.12,5.98,6.24,6.42,6.12,6.76,5.98
1,337916,2021/2022,Wolves,EPL,5(8),466,1,,3,0,1.3,84.9,6.46,0.3,,0.2,0,0.1,0.7,6.46,1,0.9,0.5,0.1,0.9,1.6,15.3,0.8,0.2,Pedro Neto,,Wolverhampton,7,172cm,09-03-2000,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",6.43,6.07,6.73,6.12,5.98,6.24,6.42,6.12,6.76,5.98
2,337916,2020/2021,Wolves,EPL,30(1),2559,5,,4,0,2,88.4,7.11,0.5,,0.8,0,0.2,0.7,7.11,2,2.1,1.4,0.1,1.3,2.5,32.9,1.9,0.5,Pedro Neto,,Wolverhampton,7,172cm,09-03-2000,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",6.43,6.07,6.73,6.12,5.98,6.24,6.42,6.12,6.76,5.98
3,337916,2019/2020,Wolves,EPL,9(20),929,3,,3,0,0.6,83.4,6.45,0.3,,0.5,0,0.1,0.4,6.45,0.5,1.1,0.6,0.1,0.6,1.1,12,0.3,0.3,Pedro Neto,,Wolverhampton,7,172cm,09-03-2000,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",6.43,6.07,6.73,6.12,5.98,6.24,6.42,6.12,6.76,5.98
0,94868,2022/2023,Wolves,EPL,9(4),772,1,,3,0,1.5,76.8,6.38,0.9,,1,0,0.3,0.7,6.38,0.8,0.2,0.6,0.2,1.1,0.7,24.2,0.6,0.8,Pablo Sarabia,,Wolverhampton,19,174cm,11-05-1992,Spain,"Defender (Left), Midfielder (Centre, Left, Right), Forward",6.62,7.75,5.99,6.24,6.18,6.04,6.05,6.57,6.26,6.42
0,262854,2022/2023,Wolves,EPL,11(15),1063,3,,1,0,0.7,78.1,6.34,0.8,,0.7,0,0.2,0.5,6.34,0.3,0.5,0.7,0,0.8,0.9,9.5,0.1,0.2,Hwang Hee-Chan,,Wolverhampton,11,177cm,26-01-1996,South Korea,"Attacking Midfielder (Centre, Left, Right), Forward",6.31,6.78,6.21,6.87,6.29,7.1,6.34,6.07,6.21,7.24
1,262854,2021/2022,Wolves,EPL,20(10),1822,5,,2,0,0.9,81,6.52,0.9,,1,0,0.2,1,6.52,0.5,1.1,1.4,0.1,0.8,1.6,20.9,0.1,0.7,Hwang Hee-Chan,,Wolverhampton,11,177cm,26-01-1996,South Korea,"Attacking Midfielder (Centre, Left, Right), Forward",6.31,6.78,6.21,6.87,6.29,7.1,6.34,6.07,6.21,7.24
0,386612,2022/2023,Wolves,EPL,4(5),384,0,,2,0,0.3,79.4,6.26,1.1,,1.1,0,0.1,0.4,6.26,0.1,0.4,0.2,0,0.3,0.2,14,0,0.4,Boubacar Traoré,,Wolverhampton,6,183cm,20-08-2001,Mali,Midfielder (Centre),6,6.07,6.11,6.18,6.63,7.28,6.46,N/A,N/A,6.03
0,24248,2022/2023,Wolves,EPL,16(7),1248,1,,5,1,1.2,73.5,6.24,0.1,,1.3,0,0.7,0.3,6.24,0.5,0.2,0.4,0.7,1.1,1,9.3,0,0,Diego Costa,,Wolverhampton,29,188cm,07-10-1988,Spain,Forward,6.16,6.16,6.17,7.97,6.04,6.78,5.68,6.29,5.99,6.08
1,24248,2016/2017,Chelsea,EPL,35,3090,20,,10,0,3.2,75.2,7.41,0.5,,1.2,0,1.1,0.5,7.41,1.2,1.6,2.6,0.7,3.4,3.1,29.5,0,0.8,Diego Costa,,Wolverhampton,29,188cm,07-10-1988,Spain,Forward,6.16,6.16,6.17,7.97,6.04,6.78,5.68,6.29,5.99,6.08
2,24248,2015/2016,Chelsea,EPL,27(1),2379,12,,8,0,2.4,77.8,7.08,0.8,,1.5,0,0.9,0.5,7.08,1.1,1.4,1.8,1.2,2.5,2.9,29.4,0,0.6,Diego Costa,,Wolverhampton,29,188cm,07-10-1988,Spain,Forward,6.16,6.16,6.17,7.97,6.04,6.78,5.68,6.29,5.99,6.08
3,24248,2014/2015,Chelsea,EPL,24(2),2085,20,,8,0,2.9,77.4,7.43,0.5,,1.3,0,0.8,0.3,7.43,1.6,1.1,1,1,2.7,2.2,27.3,0.2,0.4,Diego Costa,,Wolverhampton,29,188cm,07-10-1988,Spain,Forward,6.16,6.16,6.17,7.97,6.04,6.78,5.68,6.29,5.99,6.08
0,377271,2022/2023,Wolves,EPL,1,46,0,,0,0,1,50,6.22,0,,0,0,0,0,6.22,0,0,1,0,0,1,4,0,0,Sasa Kalajdzic,,Wolverhampton,18,200cm,07-07-1997,Austria,Forward,6.05,6.26,6.86,7.3,6.44,6.27,,,,
0,386973,2022/2023,Wolves,EPL,0(5),69,0,,0,0,0.4,82.1,6.07,0.4,,0,0,0,0.2,6.07,0,0.4,0.2,0,1.2,0.6,5.6,0,0,Chem Campbell,,Wycombe,77,,30-12-2002,Wales,Attacking Midfielder (Left),6.39,6.29,6.83,6.04,7.08,6.38,5.92,6.23,6.05,6.23
1,386973,2021/2022,Wolves,EPL,0(1),12,0,,0,0,0,88.9,6.13,1,,0,0,0,0,6.13,0,0,0,0,0,0,9,0,0,Chem Campbell,,Wycombe,77,,30-12-2002,Wales,Attacking Midfielder (Left),6.39,6.29,6.83,6.04,7.08,6.38,5.92,6.23,6.05,6.23
0,294524,2022/2023,Wolves,EPL,0(1),1,0,,0,0,0,100,6.00,0,,0,0,0,0,6.00,0,1,0,0,0,0,3,0,0,Connor Ronan,,Colorado Rapids,25,170cm,06-03-1998,Ireland,"Midfielder (Centre, Left)",6.46,7.48,7.19,6.42,7.14,6.68,8.57,7.28,5.58,6.52
0,443578,2022/2023,Wolves,EPL,1(4),168,0,,1,0,0.2,81.7,6.00,1,,0.4,0,0.4,0.2,6.00,0.2,0,0.2,0,0.4,0.2,16.4,0,0.6,Joseph Hodge,,Wolverhampton,,172cm,14-09-2002,,Midfielder,5.89,5.92,5.98,6.85,6.27,6.05,6.06,N/A,5.51,
0,430871,2022/2023,Wolves,EPL,0(1),22,0,,0,0,0,81.8,5.88,0,,0,0,0,0,5.88,0,0,0,0,0,0,11,0,0,Dexter Lembikisa,,Wolverhampton,81,180cm,04-11-2003,England,Defender,6.45,5.88,N/A,N/A,N/A,,,,,
