HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Crystal Palace,Man United,0.0,0.0,D,0.0,0.0,D,M Jones,0.21428571428571427,0.16129032258064516,0.20833333333333334,0.05,0.5,0.56,0.3684210526315789,0.15789473684210525,0.42857142857142855,0.3333333333333333,0.0,0.0
Man City,Norwich,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,R Madley,0.47619047619047616,0.16129032258064516,0.20833333333333334,0.15,0.16666666666666666,0.48,0.631578947368421,0.21052631578947367,0.2857142857142857,0.2222222222222222,0.0,0.5
Swansea,Arsenal,0.0,0.3333333333333333,A,0.0,0.0,D,K Friend,0.16666666666666666,0.4838709677419355,0.125,0.25,0.5,0.24,0.21052631578947367,0.21052631578947367,0.2857142857142857,0.0,0.0,0.0
Watford,West Ham,0.2222222222222222,0.0,H,0.2,0.0,H,K Stroud,0.4523809523809524,0.25806451612903225,0.20833333333333334,0.15,0.6666666666666666,0.44,0.3684210526315789,0.10526315789473684,0.42857142857142855,0.0,0.0,0.5
West Brom,Leicester,0.2222222222222222,0.3333333333333333,A,0.2,0.0,H,A Taylor,0.30952380952380953,0.41935483870967744,0.25,0.25,0.125,0.4,0.3157894736842105,0.21052631578947367,0.0,0.2222222222222222,0.0,0.0
Southampton,Bournemouth,0.2222222222222222,0.0,H,0.4,0.0,H,C Pawson,0.23809523809523808,0.5161290322580645,0.08333333333333333,0.1,0.20833333333333334,0.16,0.21052631578947367,0.3157894736842105,0.0,0.2222222222222222,0.5,0.0
Everton,Sunderland,0.6666666666666666,0.2222222222222222,H,0.4,0.2,H,A Marriner,0.3333333333333333,0.5483870967741935,0.3333333333333333,0.45,0.25,0.16,0.3157894736842105,0.05263157894736842,0.42857142857142855,0.2222222222222222,0.0,0.0
Tottenham,Aston Villa,0.3333333333333333,0.1111111111111111,H,0.4,0.0,H,M Dean,0.38095238095238093,0.41935483870967744,0.25,0.1,0.25,0.56,0.21052631578947367,0.15789473684210525,0.0,0.3333333333333333,0.0,0.0
West Ham,Everton,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,P Tierney,0.35714285714285715,0.41935483870967744,0.20833333333333334,0.2,0.4583333333333333,0.44,0.15789473684210525,0.2631578947368421,0.14285714285714285,0.2222222222222222,0.0,0.0
Sunderland,Southampton,0.0,0.1111111111111111,A,0.0,0.0,D,M Jones,0.19047619047619047,0.3548387096774194,0.125,0.2,0.125,0.24,0.5263157894736842,0.5789473684210527,0.14285714285714285,0.3333333333333333,0.0,0.0
Stoke,Chelsea,0.1111111111111111,0.0,H,0.0,0.0,D,A Taylor,0.16666666666666666,0.6129032258064516,0.08333333333333333,0.2,0.5416666666666666,0.36,0.05263157894736842,0.47368421052631576,0.42857142857142855,0.1111111111111111,0.0,0.0
Bournemouth,Newcastle,0.0,0.1111111111111111,A,0.0,0.2,A,L Mason,0.4523809523809524,0.06451612903225806,0.20833333333333334,0.05,0.375,0.4,0.8421052631578947,0.0,0.2857142857142857,0.2222222222222222,0.0,0.0
Man United,West Brom,0.2222222222222222,0.0,H,0.0,0.0,D,M Dean,0.2857142857142857,0.12903225806451613,0.125,0.0,0.4583333333333333,0.36,0.2631578947368421,0.05263157894736842,0.14285714285714285,0.3333333333333333,0.0,0.5
Leicester,Watford,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,R East,0.2619047619047619,0.25806451612903225,0.25,0.2,0.4166666666666667,0.36,0.21052631578947367,0.10526315789473684,0.0,0.1111111111111111,0.0,0.0
Norwich,Swansea,0.1111111111111111,0.0,H,0.0,0.0,D,M Clattenburg,0.19047619047619047,0.25806451612903225,0.20833333333333334,0.0,0.5,0.24,0.2631578947368421,0.10526315789473684,0.14285714285714285,0.0,0.0,0.0
Arsenal,Tottenham,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,M Atkinson,0.21428571428571427,0.45161290322580644,0.16666666666666666,0.2,0.5,0.64,0.3684210526315789,0.3157894736842105,0.0,0.1111111111111111,0.0,0.0
Aston Villa,Man City,0.0,0.0,D,0.0,0.0,D,C Pawson,0.047619047619047616,0.41935483870967744,0.0,0.15,0.2916666666666667,0.24,0.15789473684210525,0.42105263157894735,0.14285714285714285,0.1111111111111111,0.0,0.0
Liverpool,Crystal Palace,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,N Swarbrick,0.5,0.2903225806451613,0.16666666666666666,0.2,0.2916666666666667,0.2,0.7368421052631579,0.3157894736842105,0.14285714285714285,0.2222222222222222,0.0,0.0
Southampton,Stoke,0.0,0.1111111111111111,A,0.0,0.2,A,L Mason,0.35714285714285715,0.5161290322580645,0.041666666666666664,0.2,0.3333333333333333,0.28,0.3684210526315789,0.15789473684210525,0.2857142857142857,0.0,0.0,0.0
Swansea,Bournemouth,0.2222222222222222,0.2222222222222222,D,0.4,0.4,D,A Marriner,0.23809523809523808,0.5161290322580645,0.16666666666666666,0.2,0.2916666666666667,0.32,0.21052631578947367,0.2631578947368421,0.42857142857142855,0.2222222222222222,0.0,0.0
Newcastle,Leicester,0.0,0.3333333333333333,A,0.0,0.2,A,M Jones,0.19047619047619047,0.5806451612903226,0.041666666666666664,0.35,0.375,0.44,0.21052631578947367,0.47368421052631576,0.5714285714285714,0.1111111111111111,0.0,0.0
Watford,Man United,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,R Madley,0.21428571428571427,0.41935483870967744,0.20833333333333334,0.3,0.25,0.44,0.21052631578947367,0.5263157894736842,0.14285714285714285,0.2222222222222222,0.0,0.0
Everton,Aston Villa,0.4444444444444444,0.0,H,0.6,0.0,H,M Oliver,0.35714285714285715,0.3225806451612903,0.375,0.15,0.25,0.32,0.10526315789473684,0.15789473684210525,0.0,0.0,0.0,0.0
Chelsea,Norwich,0.1111111111111111,0.0,H,0.0,0.0,D,C Pawson,0.47619047619047616,0.12903225806451613,0.2916666666666667,0.1,0.16666666666666666,0.44,0.3157894736842105,0.2631578947368421,0.14285714285714285,0.4444444444444444,0.0,0.0
Man City,Liverpool,0.1111111111111111,0.4444444444444444,A,0.2,0.6,A,J Moss,0.23809523809523808,0.45161290322580644,0.125,0.45,0.20833333333333334,0.48,0.5789473684210527,0.2631578947368421,0.0,0.3333333333333333,0.0,0.0
West Brom,Arsenal,0.2222222222222222,0.1111111111111111,H,0.4,0.2,H,M Clattenburg,0.07142857142857142,0.3548387096774194,0.041666666666666664,0.15,0.5833333333333334,0.36,0.15789473684210525,0.2631578947368421,0.42857142857142855,0.2222222222222222,0.0,0.0
Tottenham,West Ham,0.4444444444444444,0.1111111111111111,H,0.4,0.0,H,A Taylor,0.5,0.3225806451612903,0.5,0.2,0.5416666666666666,0.32,0.3684210526315789,0.3157894736842105,0.2857142857142857,0.2222222222222222,0.0,0.0
Crystal Palace,Sunderland,0.0,0.1111111111111111,A,0.0,0.0,D,M Atkinson,0.42857142857142855,0.3870967741935484,0.2916666666666667,0.2,0.75,0.4,0.5789473684210527,0.10526315789473684,0.14285714285714285,0.3333333333333333,0.0,0.0
Aston Villa,Watford,0.2222222222222222,0.3333333333333333,A,0.2,0.2,D,L Mason,0.2619047619047619,0.45161290322580644,0.25,0.3,0.25,0.48,0.5263157894736842,0.5263157894736842,0.2857142857142857,0.3333333333333333,0.0,0.0
Bournemouth,Everton,0.3333333333333333,0.3333333333333333,D,0.0,0.4,A,K Friend,0.42857142857142855,0.3548387096774194,0.4166666666666667,0.3,0.25,0.2,0.5263157894736842,0.2631578947368421,0.2857142857142857,0.0,0.0,0.0
Crystal Palace,Newcastle,0.5555555555555556,0.1111111111111111,H,0.6,0.2,H,S Attwell,0.42857142857142855,0.22580645161290322,0.3333333333333333,0.1,0.2916666666666667,0.48,0.3684210526315789,0.2631578947368421,0.14285714285714285,0.1111111111111111,0.0,0.0
Leicester,Man United,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,C Pawson,0.14285714285714285,0.3225806451612903,0.125,0.1,0.20833333333333334,0.24,0.05263157894736842,0.42105263157894735,0.0,0.1111111111111111,0.0,0.0
Man City,Southampton,0.3333333333333333,0.1111111111111111,H,0.4,0.0,H,R East,0.35714285714285715,0.3870967741935484,0.375,0.4,0.5833333333333334,0.4,0.3157894736842105,0.21052631578947367,0.2857142857142857,0.1111111111111111,0.0,0.0
Sunderland,Stoke,0.2222222222222222,0.0,H,0.0,0.0,D,M Dean,0.40476190476190477,0.22580645161290322,0.20833333333333334,0.15,0.16666666666666666,0.36,0.47368421052631576,0.2631578947368421,0.0,0.2222222222222222,0.0,0.5
Liverpool,Swansea,0.1111111111111111,0.0,H,0.0,0.0,D,A Taylor,0.21428571428571427,0.25806451612903225,0.08333333333333333,0.0,0.5,0.2,0.42105263157894735,0.3684210526315789,0.42857142857142855,0.1111111111111111,0.0,0.0
Norwich,Arsenal,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,J Moss,0.14285714285714285,0.3870967741935484,0.08333333333333333,0.15,0.3333333333333333,0.2,0.15789473684210525,0.3157894736842105,0.14285714285714285,0.1111111111111111,0.0,0.0
Tottenham,Chelsea,0.0,0.0,D,0.0,0.0,D,M Oliver,0.19047619047619047,0.16129032258064516,0.16666666666666666,0.05,0.5833333333333334,0.32,0.21052631578947367,0.21052631578947367,0.5714285714285714,0.2222222222222222,0.0,0.0
West Ham,West Brom,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,M Atkinson,0.38095238095238093,0.22580645161290322,0.25,0.15,0.625,0.6,0.2631578947368421,0.10526315789473684,0.0,0.2222222222222222,0.0,0.0
West Brom,Tottenham,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,J Moss,0.23809523809523808,0.2903225806451613,0.16666666666666666,0.15,0.5416666666666666,0.36,0.15789473684210525,0.3157894736842105,0.42857142857142855,0.2222222222222222,0.0,0.0
Watford,Norwich,0.2222222222222222,0.0,H,0.2,0.0,H,M Dean,0.30952380952380953,0.1935483870967742,0.2916666666666667,0.05,0.4583333333333333,0.36,0.21052631578947367,0.05263157894736842,0.42857142857142855,0.3333333333333333,0.0,0.0
Swansea,Leicester,0.0,0.3333333333333333,A,0.0,0.4,A,M Oliver,0.21428571428571427,0.5161290322580645,0.08333333333333333,0.25,0.125,0.72,0.15789473684210525,0.42105263157894735,0.2857142857142857,0.3333333333333333,0.0,0.0
Stoke,Man City,0.2222222222222222,0.0,H,0.4,0.0,H,M Atkinson,0.14285714285714285,0.3548387096774194,0.16666666666666666,0.2,0.375,0.36,0.05263157894736842,0.3157894736842105,0.0,0.1111111111111111,0.0,0.0
Man United,West Ham,0.0,0.0,D,0.0,0.0,D,M Clattenburg,0.47619047619047616,0.2903225806451613,0.041666666666666664,0.1,0.375,0.48,0.3157894736842105,0.10526315789473684,0.14285714285714285,0.0,0.0,0.0
Chelsea,Bournemouth,0.0,0.1111111111111111,A,0.0,0.0,D,M Jones,0.42857142857142855,0.4838709677419355,0.25,0.25,0.4166666666666667,0.48,0.5789473684210527,0.21052631578947367,0.2857142857142857,0.1111111111111111,0.0,0.0
Arsenal,Sunderland,0.3333333333333333,0.1111111111111111,H,0.2,0.2,D,R Madley,0.35714285714285715,0.3548387096774194,0.2916666666666667,0.2,0.2916666666666667,0.4,0.15789473684210525,0.10526315789473684,0.14285714285714285,0.1111111111111111,0.0,0.0
Southampton,Aston Villa,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,A Taylor,0.5238095238095238,0.2903225806451613,0.20833333333333334,0.1,0.16666666666666666,0.32,0.5263157894736842,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Newcastle,Liverpool,0.2222222222222222,0.0,H,0.0,0.0,D,A Marriner,0.11904761904761904,0.3225806451612903,0.041666666666666664,0.05,0.25,0.36,0.10526315789473684,0.3684210526315789,0.42857142857142855,0.1111111111111111,0.0,0.0
Everton,Crystal Palace,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,C Pawson,0.42857142857142855,0.45161290322580644,0.16666666666666666,0.25,0.16666666666666666,0.4,0.6842105263157895,0.3157894736842105,0.14285714285714285,0.2222222222222222,0.0,0.0
Bournemouth,Man United,0.2222222222222222,0.1111111111111111,H,0.2,0.2,D,A Taylor,0.23809523809523808,0.3548387096774194,0.20833333333333334,0.25,0.5,0.44,0.2631578947368421,0.3684210526315789,0.2857142857142857,0.1111111111111111,0.0,0.0
Crystal Palace,Southampton,0.1111111111111111,0.0,H,0.2,0.0,H,M Dean,0.2619047619047619,0.4838709677419355,0.20833333333333334,0.15,0.4583333333333333,0.48,0.42105263157894735,0.2631578947368421,0.0,0.0,0.0,0.0
Man City,Swansea,0.2222222222222222,0.1111111111111111,H,0.2,0.0,H,R Madley,0.2857142857142857,0.41935483870967744,0.20833333333333334,0.35,0.5416666666666666,0.56,0.2631578947368421,0.2631578947368421,0.42857142857142855,0.1111111111111111,0.0,0.0
Norwich,Everton,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,M Atkinson,0.19047619047619047,0.4838709677419355,0.08333333333333333,0.15,0.375,0.2,0.2631578947368421,0.21052631578947367,0.14285714285714285,0.0,0.0,0.0
Sunderland,Watford,0.0,0.1111111111111111,A,0.0,0.2,A,G Scott,0.30952380952380953,0.41935483870967744,0.08333333333333333,0.3,0.25,0.32,0.42105263157894735,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
West Ham,Stoke,0.0,0.0,D,0.0,0.0,D,A Marriner,0.5,0.3870967741935484,0.375,0.15,0.2916666666666667,0.32,0.5789473684210527,0.3684210526315789,0.14285714285714285,0.2222222222222222,0.0,0.0
Tottenham,Newcastle,0.1111111111111111,0.2222222222222222,A,0.2,0.0,H,R East,0.4523809523809524,0.25806451612903225,0.3333333333333333,0.2,0.5416666666666666,0.52,0.3157894736842105,0.10526315789473684,0.2857142857142857,0.2222222222222222,0.0,0.0
Aston Villa,Arsenal,0.0,0.2222222222222222,A,0.0,0.4,A,K Friend,0.40476190476190477,0.25806451612903225,0.08333333333333333,0.2,0.3333333333333333,0.24,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0
Liverpool,West Brom,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,C Pawson,0.6428571428571429,0.12903225806451613,0.3333333333333333,0.1,0.2916666666666667,0.36,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.0
Leicester,Chelsea,0.2222222222222222,0.1111111111111111,H,0.2,0.0,H,M Clattenburg,0.19047619047619047,0.3548387096774194,0.20833333333333334,0.25,0.6666666666666666,0.28,0.05263157894736842,0.42105263157894735,0.2857142857142857,0.0,0.0,0.0
Stoke,Crystal Palace,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,R Madley,0.5952380952380952,0.3870967741935484,0.20833333333333334,0.15,0.25,0.44,0.3684210526315789,0.15789473684210525,0.2857142857142857,0.0,0.0,0.0
West Brom,Bournemouth,0.1111111111111111,0.2222222222222222,A,0.0,0.0,D,M Dean,0.11904761904761904,0.5161290322580645,0.08333333333333333,0.35,0.5,0.32,0.21052631578947367,0.42105263157894735,0.2857142857142857,0.1111111111111111,1.0,0.0
Southampton,Tottenham,0.0,0.2222222222222222,A,0.0,0.4,A,K Friend,0.23809523809523808,0.41935483870967744,0.16666666666666666,0.3,0.75,0.32,0.21052631578947367,0.3684210526315789,0.14285714285714285,0.1111111111111111,0.0,0.0
Newcastle,Aston Villa,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,M Atkinson,0.16666666666666666,0.3225806451612903,0.16666666666666666,0.35,0.375,0.52,0.15789473684210525,0.3684210526315789,0.14285714285714285,0.3333333333333333,0.0,0.0
Man United,Norwich,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,M Oliver,0.23809523809523808,0.1935483870967742,0.08333333333333333,0.2,0.16666666666666666,0.36,0.5789473684210527,0.0,0.0,0.2222222222222222,0.0,0.0
Everton,Leicester,0.2222222222222222,0.3333333333333333,A,0.2,0.2,D,J Moss,0.2857142857142857,0.3225806451612903,0.20833333333333334,0.25,0.25,0.52,0.5263157894736842,0.10526315789473684,0.2857142857142857,0.1111111111111111,0.0,0.0
Chelsea,Sunderland,0.3333333333333333,0.1111111111111111,H,0.4,0.0,H,R East,0.38095238095238093,0.3548387096774194,0.2916666666666667,0.15,0.5,0.44,0.10526315789473684,0.10526315789473684,0.14285714285714285,0.3333333333333333,0.0,0.0
Swansea,West Ham,0.0,0.0,D,0.0,0.0,D,L Mason,0.47619047619047616,0.3548387096774194,0.08333333333333333,0.1,0.25,0.32,0.42105263157894735,0.47368421052631576,0.0,0.1111111111111111,0.0,0.0
Watford,Liverpool,0.3333333333333333,0.0,H,0.4,0.0,H,M Clattenburg,0.11904761904761904,0.3870967741935484,0.20833333333333334,0.2,0.25,0.32,0.3684210526315789,0.47368421052631576,0.14285714285714285,0.0,0.0,0.0
Arsenal,Man City,0.2222222222222222,0.1111111111111111,H,0.4,0.0,H,A Marriner,0.16666666666666666,0.6451612903225806,0.20833333333333334,0.3,0.20833333333333334,0.6,0.21052631578947367,0.42105263157894735,0.0,0.2222222222222222,0.0,0.0
Tottenham,Norwich,0.3333333333333333,0.0,H,0.4,0.0,H,M Jones,0.3333333333333333,0.3548387096774194,0.4166666666666667,0.15,0.16666666666666666,0.48,0.47368421052631576,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Swansea,West Brom,0.1111111111111111,0.0,H,0.2,0.0,H,R East,0.14285714285714285,0.2903225806451613,0.08333333333333333,0.15,0.4166666666666667,0.48,0.0,0.3684210526315789,0.14285714285714285,0.3333333333333333,0.0,0.0
Stoke,Man United,0.2222222222222222,0.0,H,0.4,0.0,H,K Friend,0.2857142857142857,0.3548387096774194,0.125,0.3,0.5416666666666666,0.6,0.05263157894736842,0.631578947368421,0.14285714285714285,0.2222222222222222,0.0,0.0
Southampton,Arsenal,0.4444444444444444,0.0,H,0.2,0.0,H,J Moss,0.3333333333333333,0.22580645161290322,0.20833333333333334,0.2,0.4166666666666667,0.32,0.15789473684210525,0.21052631578947367,0.14285714285714285,0.0,0.0,0.0
Newcastle,Everton,0.0,0.1111111111111111,A,0.0,0.0,D,L Mason,0.21428571428571427,0.6451612903225806,0.041666666666666664,0.35,0.6666666666666666,0.44,0.05263157894736842,0.3684210526315789,0.2857142857142857,0.2222222222222222,0.0,0.0
Liverpool,Leicester,0.1111111111111111,0.0,H,0.0,0.0,D,M Atkinson,0.5714285714285714,0.22580645161290322,0.16666666666666666,0.15,0.4583333333333333,0.28,0.3684210526315789,0.3157894736842105,0.2857142857142857,0.1111111111111111,0.0,0.0
Chelsea,Watford,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,A Marriner,0.38095238095238093,0.3870967741935484,0.08333333333333333,0.15,0.2916666666666667,0.56,0.47368421052631576,0.21052631578947367,0.14285714285714285,0.4444444444444444,0.0,0.0
Bournemouth,Crystal Palace,0.0,0.0,D,0.0,0.0,D,M Oliver,0.21428571428571427,0.25806451612903225,0.16666666666666666,0.0,0.4166666666666667,0.48,0.42105263157894735,0.47368421052631576,0.14285714285714285,0.0,0.0,0.0
Aston Villa,West Ham,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,M Dean,0.09523809523809523,0.3225806451612903,0.3333333333333333,0.2,0.5833333333333334,0.48,0.47368421052631576,0.3157894736842105,0.42857142857142855,0.3333333333333333,0.0,0.0
Man City,Sunderland,0.4444444444444444,0.1111111111111111,H,0.6,0.0,H,A Taylor,0.42857142857142855,0.3548387096774194,0.375,0.15,0.4166666666666667,0.4,0.2631578947368421,0.05263157894736842,0.14285714285714285,0.1111111111111111,0.0,0.0
Watford,Tottenham,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,A Taylor,0.19047619047619047,0.3225806451612903,0.041666666666666664,0.15,0.4583333333333333,0.48,0.2631578947368421,0.15789473684210525,0.5714285714285714,0.2222222222222222,0.5,0.0
West Ham,Southampton,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,M Oliver,0.2857142857142857,0.4838709677419355,0.20833333333333334,0.2,0.25,0.44,0.21052631578947367,0.3684210526315789,0.14285714285714285,0.3333333333333333,0.0,0.0
West Brom,Newcastle,0.1111111111111111,0.0,H,0.0,0.0,D,M Jones,0.5,0.22580645161290322,0.20833333333333334,0.1,0.2916666666666667,0.48,0.9473684210526315,0.3157894736842105,0.0,0.0,0.0,0.0
Norwich,Aston Villa,0.2222222222222222,0.0,H,0.2,0.0,H,G Scott,0.19047619047619047,0.1935483870967742,0.16666666666666666,0.15,0.4166666666666667,0.8,0.15789473684210525,0.3684210526315789,0.2857142857142857,0.5555555555555556,0.0,0.0
Crystal Palace,Swansea,0.0,0.0,D,0.0,0.0,D,N Swarbrick,0.21428571428571427,0.16129032258064516,0.08333333333333333,0.15,0.4583333333333333,0.6,0.3684210526315789,0.21052631578947367,0.42857142857142855,0.2222222222222222,0.0,0.0
Everton,Stoke,0.3333333333333333,0.4444444444444444,A,0.2,0.4,A,M Clattenburg,0.3333333333333333,0.25806451612903225,0.125,0.25,0.4166666666666667,0.44,0.3157894736842105,0.10526315789473684,0.2857142857142857,0.1111111111111111,0.0,0.0
Arsenal,Bournemouth,0.2222222222222222,0.0,H,0.2,0.0,H,R East,0.2857142857142857,0.3225806451612903,0.25,0.15,0.2916666666666667,0.28,0.47368421052631576,0.15789473684210525,0.2857142857142857,0.0,0.0,0.0
Man United,Chelsea,0.0,0.0,D,0.0,0.0,D,M Atkinson,0.2619047619047619,0.25806451612903225,0.08333333333333333,0.15,0.6666666666666666,0.2,0.2631578947368421,0.15789473684210525,0.5714285714285714,0.2222222222222222,0.0,0.0
Leicester,Man City,0.0,0.0,D,0.0,0.0,D,C Pawson,0.23809523809523808,0.6774193548387096,0.16666666666666666,0.25,0.4583333333333333,0.28,0.05263157894736842,0.6842105263157895,0.14285714285714285,0.3333333333333333,0.0,0.0
Sunderland,Liverpool,0.0,0.1111111111111111,A,0.0,0.0,D,K Friend,0.16666666666666666,0.5483870967741935,0.125,0.3,0.3333333333333333,0.6,0.3157894736842105,0.21052631578947367,0.14285714285714285,0.3333333333333333,0.0,0.0
West Ham,Liverpool,0.2222222222222222,0.0,H,0.2,0.0,H,R Madley,0.40476190476190477,0.7419354838709677,0.4166666666666667,0.1,0.4583333333333333,0.28,0.15789473684210525,0.47368421052631576,0.14285714285714285,0.1111111111111111,0.0,0.0
Arsenal,Newcastle,0.1111111111111111,0.0,H,0.0,0.0,D,A Taylor,0.35714285714285715,0.4838709677419355,0.125,0.3,0.4166666666666667,0.32,0.3684210526315789,0.21052631578947367,0.2857142857142857,0.2222222222222222,0.0,0.0
Leicester,Bournemouth,0.0,0.0,D,0.0,0.0,D,A Marriner,0.35714285714285715,0.2903225806451613,0.08333333333333333,0.0,0.375,0.16,0.3684210526315789,0.05263157894736842,0.14285714285714285,0.1111111111111111,0.0,0.5
Man United,Swansea,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,J Moss,0.42857142857142855,0.2903225806451613,0.25,0.2,0.5833333333333334,0.36,0.21052631578947367,0.10526315789473684,0.2857142857142857,0.1111111111111111,0.0,0.0
Norwich,Southampton,0.1111111111111111,0.0,H,0.0,0.0,D,M Clattenburg,0.21428571428571427,0.3225806451612903,0.041666666666666664,0.2,0.375,0.24,0.21052631578947367,0.47368421052631576,0.14285714285714285,0.0,0.0,0.5
Sunderland,Aston Villa,0.3333333333333333,0.1111111111111111,H,0.2,0.0,H,C Pawson,0.2857142857142857,0.25806451612903225,0.25,0.15,0.3333333333333333,0.48,0.15789473684210525,0.15789473684210525,0.42857142857142855,0.4444444444444444,0.0,0.0
Watford,Man City,0.1111111111111111,0.2222222222222222,A,0.0,0.0,D,M Atkinson,0.23809523809523808,0.5161290322580645,0.125,0.25,0.25,0.36,0.21052631578947367,0.2631578947368421,0.14285714285714285,0.0,0.0,0.0
West Brom,Stoke,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,L Mason,0.35714285714285715,0.3225806451612903,0.20833333333333334,0.15,0.2916666666666667,0.56,0.21052631578947367,0.3157894736842105,0.14285714285714285,0.1111111111111111,0.0,0.5
Everton,Tottenham,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,M Oliver,0.2619047619047619,0.6129032258064516,0.125,0.2,0.3333333333333333,0.4,0.21052631578947367,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Crystal Palace,Chelsea,0.0,0.3333333333333333,A,0.0,0.2,A,K Friend,0.16666666666666666,0.3225806451612903,0.16666666666666666,0.2,0.5,0.56,0.2631578947368421,0.3684210526315789,0.42857142857142855,0.0,0.0,0.0
Aston Villa,Crystal Palace,0.1111111111111111,0.0,H,0.0,0.0,D,M Clattenburg,0.2857142857142857,0.2903225806451613,0.125,0.05,0.625,0.32,0.47368421052631576,0.0,0.2857142857142857,0.1111111111111111,0.0,0.0
Bournemouth,West Ham,0.1111111111111111,0.3333333333333333,A,0.2,0.0,H,M Atkinson,0.23809523809523808,0.3225806451612903,0.16666666666666666,0.25,0.3333333333333333,0.16,0.21052631578947367,0.3684210526315789,0.14285714285714285,0.1111111111111111,0.0,0.0
Newcastle,Man United,0.3333333333333333,0.3333333333333333,D,0.2,0.4,A,M Dean,0.30952380952380953,0.3870967741935484,0.25,0.2,0.4166666666666667,0.44,0.2631578947368421,0.15789473684210525,0.14285714285714285,0.3333333333333333,0.0,0.0
Chelsea,West Brom,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,A Taylor,0.30952380952380953,0.41935483870967744,0.08333333333333333,0.3,0.5416666666666666,0.28,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.3333333333333333,0.0,0.0
Liverpool,Arsenal,0.3333333333333333,0.3333333333333333,D,0.4,0.4,D,M Jones,0.5,0.45161290322580644,0.25,0.25,0.375,0.24,0.47368421052631576,0.15789473684210525,0.2857142857142857,0.0,0.0,0.0
Man City,Everton,0.0,0.0,D,0.0,0.0,D,R East,0.5,0.22580645161290322,0.20833333333333334,0.1,0.20833333333333334,0.2,0.631578947368421,0.2631578947368421,0.0,0.1111111111111111,0.0,0.0
Southampton,Watford,0.2222222222222222,0.0,H,0.2,0.0,H,C Pawson,0.3333333333333333,0.12903225806451613,0.2916666666666667,0.05,0.375,0.4,0.42105263157894735,0.05263157894736842,0.14285714285714285,0.2222222222222222,0.0,0.0
Stoke,Norwich,0.3333333333333333,0.1111111111111111,H,0.0,0.0,D,N Swarbrick,0.30952380952380953,0.16129032258064516,0.16666666666666666,0.1,0.20833333333333334,0.28,0.3684210526315789,0.15789473684210525,0.0,0.1111111111111111,0.0,0.5
Swansea,Sunderland,0.2222222222222222,0.4444444444444444,A,0.4,0.2,H,G Scott,0.21428571428571427,0.22580645161290322,0.20833333333333334,0.25,0.375,0.44,0.42105263157894735,0.3157894736842105,0.2857142857142857,0.0,0.5,0.0
Tottenham,Leicester,0.0,0.1111111111111111,A,0.0,0.0,D,L Mason,0.47619047619047616,0.3225806451612903,0.20833333333333334,0.1,0.5416666666666666,0.36,0.8421052631578947,0.42105263157894735,0.14285714285714285,0.0,0.0,0.0
Southampton,West Brom,0.3333333333333333,0.0,H,0.4,0.0,H,M Atkinson,0.19047619047619047,0.2903225806451613,0.20833333333333334,0.0,0.4166666666666667,0.4,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0
Newcastle,West Ham,0.2222222222222222,0.1111111111111111,H,0.4,0.0,H,N Swarbrick,0.5238095238095238,0.3225806451612903,0.4166666666666667,0.15,0.375,0.12,0.15789473684210525,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
